2019-07-09 00:03:48,120 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\page\\home\\component\\list\\ListItem.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1970324837009811,"size":554,"atimeMs":1562601828108.5957,"mtimeMs":1559389721476.9795,"ctimeMs":1559389721476.9795,"birthtimeMs":1558871987115.1677,"atime":"2019-07-08T16:03:48.109Z","mtime":"2019-06-01T11:48:41.477Z","ctime":"2019-06-01T11:48:41.477Z","birthtime":"2019-05-26T11:59:47.115Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:03:48,121 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web","stat":{"dev":4168506945,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860296570,"size":0,"atimeMs":1562601828119.59,"mtimeMs":1558871987191.6816,"ctimeMs":1558871987191.6816,"birthtimeMs":1558871986681.3083,"atime":"2019-07-08T16:03:48.120Z","mtime":"2019-05-26T11:59:47.192Z","ctime":"2019-05-26T11:59:47.192Z","birthtime":"2019-05-26T11:59:46.681Z"},"remove":false,"isDirectory":true,"isFile":false}
2019-07-09 00:03:48,122 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\page","stat":{"dev":4168506945,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1970324837008472,"size":0,"atimeMs":1562601828114.593,"mtimeMs":1558871987042.9282,"ctimeMs":1558871987042.9282,"birthtimeMs":1558871987009.948,"atime":"2019-07-08T16:03:48.115Z","mtime":"2019-05-26T11:59:47.043Z","ctime":"2019-05-26T11:59:47.043Z","birthtime":"2019-05-26T11:59:47.010Z"},"remove":false,"isDirectory":true,"isFile":false}
2019-07-09 00:04:43,387 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\framework\\layout.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860297493,"size":1117,"atimeMs":1562601883383.6804,"mtimeMs":1562601883383.6804,"ctimeMs":1562601883383.6804,"birthtimeMs":1558871986968.948,"atime":"2019-07-08T16:04:43.384Z","mtime":"2019-07-08T16:04:43.384Z","ctime":"2019-07-08T16:04:43.384Z","birthtime":"2019-05-26T11:59:46.969Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:04:43,388 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\framework\\layout.tsx","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860297493,"size":1117,"atimeMs":1562601883383.6804,"mtimeMs":1562601883383.6804,"ctimeMs":1562601883383.6804,"birthtimeMs":1558871986968.948,"atime":"2019-07-08T16:04:43.384Z","mtime":"2019-07-08T16:04:43.384Z","ctime":"2019-07-08T16:04:43.384Z","birthtime":"2019-05-26T11:59:46.969Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:04:43,603 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\page\\home","stat":{"dev":4168506945,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1970324837009388,"size":0,"atimeMs":1562601883600.5466,"mtimeMs":1558871987182.0635,"ctimeMs":1558871987182.0635,"birthtimeMs":1558871987042.9282,"atime":"2019-07-08T16:04:43.601Z","mtime":"2019-05-26T11:59:47.182Z","ctime":"2019-05-26T11:59:47.182Z","birthtime":"2019-05-26T11:59:47.043Z"},"remove":false,"isDirectory":true,"isFile":false}
2019-07-09 00:04:45,579 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\app\\web\\page\\home\\component","stat":{"dev":4168506945,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860298734,"size":0,"atimeMs":1562601885575.1418,"mtimeMs":1559389988981.7454,"ctimeMs":1559389988981.7454,"birthtimeMs":1558871987042.9282,"atime":"2019-07-08T16:04:45.575Z","mtime":"2019-06-01T11:53:08.982Z","ctime":"2019-06-01T11:53:08.982Z","birthtime":"2019-05-26T11:59:47.043Z"},"remove":false,"isDirectory":true,"isFile":false}
2019-07-09 00:04:46,161 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601886127.8022,"mtimeMs":1562601886127.8022,"ctimeMs":1562601886127.8022,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:04:46.128Z","mtime":"2019-07-08T16:04:46.128Z","ctime":"2019-07-08T16:04:46.128Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:04:46,161 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601886127.8022,"mtimeMs":1562601886127.8022,"ctimeMs":1562601886127.8022,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:04:46.128Z","mtime":"2019-07-08T16:04:46.128Z","ctime":"2019-07-08T16:04:46.128Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-07-09 00:04:46,162 INFO 4696 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\cheng\\Desktop\\myMovie\\app\\myMovie\\config\\manifest.json","stat":{"dev":4168506945,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":19984723346458452,"size":895,"atimeMs":1562601886127.8022,"mtimeMs":1562601886127.8022,"ctimeMs":1562601886127.8022,"birthtimeMs":1562572995558.5217,"atime":"2019-07-08T16:04:46.128Z","mtime":"2019-07-08T16:04:46.128Z","ctime":"2019-07-08T16:04:46.128Z","birthtime":"2019-07-08T08:03:15.559Z"},"remove":false,"isDirectory":false,"isFile":true}
